Name,WeightClassKg,BodyweightKg,Division,Squat1Kg,Squat2Kg,Squat3Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Best3DeadliftKg,TotalKg,Place,Event,Sex,Equipment,meetid,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName,Age,Team,BirthYear,BirthDate,State,Country,IPFGL
Trevor Pham,66,65.1,Juniors,125.0,-130.0,130.0,130.0,80.0,-85.0,85.0,85.0,130.0,-140.0,140.0,140.0,355.0,2,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,55.74264084776764
Frances Asare,66,65.55,Juniors,130.0,140.0,145.0,145.0,52.5,60.0,70.0,70.0,130.0,140.0,145.0,145.0,360.0,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,56.32186610188078
Matthew Armstrong,74,71.1,Juniors,140.0,-155.0,155.0,155.0,85.0,92.5,100.0,100.0,190.0,200.0,-210.0,200.0,455.0,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,68.2040375500019
Jonathan Ren,74,73.1,Juniors,127.5,135.0,140.0,140.0,80.0,87.5,95.0,95.0,150.0,160.0,180.0,180.0,415.0,2,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,61.31462867324984
Jack Quadrio,83,80.2,Juniors,140.0,-150.0,150.0,150.0,95.0,100.0,105.0,105.0,190.0,200.0,212.5,212.5,467.5,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,65.85107255759145
Jordan Jalalaty,93,90.5,Juniors,160.0,170.0,-180.0,170.0,105.0,110.0,115.0,115.0,180.0,192.5,202.5,202.5,487.5,3,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,64.63264761761224
Bradley Meehan,93,90.6,Juniors,150.0,152.5,170.0,170.0,95.0,102.5,112.5,112.5,180.0,200.0,220.0,220.0,502.5,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,66.58514280579034
Homayoon Hassani,93,91.65,Juniors,167.5,180.0,190.0,190.0,97.5,105.0,110.0,110.0,167.5,180.0,190.0,190.0,490.0,2,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,64.56237051097617
Nealan Vettivelu,74,71.2,Open,140.0,150.0,-157.5,150.0,70.0,75.0,80.0,80.0,155.0,170.0,182.5,182.5,412.5,2,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,61.78791847419764
Trinh Dinh,74,72.45,Open,160.0,175.0,190.0,190.0,110.0,120.0,130.0,130.0,195.0,210.0,225.0,225.0,545.0,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,80.89688140618749
Giang Toni Cao,83,81.15,Open,157.5,-170.0,175.0,175.0,102.5,110.0,-115.0,110.0,195.0,207.5,220.0,220.0,505.0,2,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,70.70828333553605
Nicholas Clancy,83,81.65,Open,140.0,150.0,160.0,160.0,102.5,110.0,-115.0,110.0,190.0,200.0,205.0,205.0,475.0,3,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,66.30071039641716
Jason Kumar,83,82.05,Open,155.0,-160.0,160.0,160.0,112.5,117.5,122.5,122.5,170.0,180.0,190.0,190.0,472.5,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,65.78856394795147
Tai Uong,83,82.7,Open,162.5,175.0,185.0,185.0,112.5,122.5,130.0,130.0,207.5,220.0,230.0,230.0,545.0,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,75.58066085916633
Scott Walker #1,93,83.8,Open,190.0,-200.0,200.0,200.0,120.0,125.0,130.0,130.0,230.0,245.0,0.0,245.0,575.0,5,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,79.21107457232691
Amer Brown,93,90.1,Open,190.0,205.0,220.0,220.0,125.0,132.5,140.0,140.0,220.0,240.0,250.0,250.0,610.0,3,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,81.05034327509135
Brendan Mackett,93,91.0,Open,182.5,192.5,200.0,200.0,142.5,147.5,152.5,152.5,190.0,205.0,215.0,215.0,567.5,7,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,75.03542605781193
Laurence Nguyen,93,91.35,Open,200.0,212.5,225.0,225.0,107.5,115.0,120.0,120.0,230.0,245.0,260.0,260.0,605.0,4,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,79.84306041929663
Benjamin Grant,93,92.35,Open,180.0,195.0,205.0,205.0,135.0,145.0,-150.0,145.0,200.0,210.0,0.0,210.0,560.0,8,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,73.51121323634824
Jonathan Lee,93,92.4,Open,205.0,217.5,227.5,227.5,150.0,157.5,162.5,162.5,232.5,245.0,257.5,257.5,647.5,2,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,84.97484975466134
Jeffrey Wu,93,92.7,Open,222.5,230.0,237.5,237.5,130.0,140.0,150.0,150.0,250.0,280.0,-300.0,280.0,667.5,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,87.46092458454108
Eric Rogic,93,92.75,Open,180.0,190.0,200.0,200.0,-117.5,125.0,130.0,130.0,225.0,232.5,240.0,240.0,570.0,6,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,74.66607123723145
Osazee Egbenoma,93,92.85,Open,175.0,0.0,0.0,175.0,-107.5,107.5,0.0,107.5,200.0,0.0,0.0,200.0,482.5,9,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,63.17093595048346
Josh Pywell,105,96.0,Open,180.0,190.0,200.0,200.0,117.5,125.0,-127.5,125.0,240.0,255.0,-280.0,255.0,580.0,2,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,74.71667122082968
Daniel Townsend,105,100.75,Open,187.5,195.0,200.0,200.0,115.0,120.0,122.5,122.5,190.0,200.0,210.0,210.0,532.5,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,67.03240569456328
Daniel Felstein,105,102.5,Open,210.0,220.0,230.0,230.0,120.0,130.0,140.0,140.0,230.0,250.0,270.0,270.0,640.0,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,79.91284077163903
Nathan Yerbury,105,102.45,M1,-225.0,225.0,232.5,232.5,150.0,160.0,165.0,165.0,270.0,-292.5,-292.5,270.0,667.5,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,83.36571925045783
Nick Belgrove,93,92.1,M2,150.0,160.0,165.0,165.0,100.0,105.0,110.0,110.0,170.0,180.0,185.0,185.0,460.0,1,SBD,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,60.46433790245946
Abbas Pordel,120,118.3,M2,0.0,0.0,0.0,0.0,177.5,185.0,187.5,187.5,0.0,0.0,0.0,0.0,187.5,1,B,M,Raw,2001,APU,2020-01-26,Australia,NSW,Castle Hill,Adonis Athletics Battle of the Titans,0.0,0,0.0,0,0,0,79.58997234629382
Rene Brown,63,62.82,Open,122.5,127.5,-132.5,127.5,65.0,70.0,-72.5,70.0,120.0,127.5,135.0,135.0,332.5,1,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,72.87983792593036
Hannah Dodd,63,62.68,Open,115.0,122.5,125.0,125.0,60.0,62.5,65.0,65.0,117.5,125.0,-130.0,125.0,315.0,2,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,69.14392706264793
Emily Kimm,63,62.44,Open,112.5,117.5,122.5,122.5,50.0,55.0,-60.0,55.0,115.0,120.0,-122.5,120.0,297.5,3,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,65.46587402405682
Jesse Bouaraphan,63,58.54,Open,95.0,105.0,115.0,115.0,42.5,47.5,52.5,52.5,105.0,115.0,125.0,125.0,292.5,4,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,67.27887588975821
Sue Sweeney,63,61.48,Open,82.5,90.0,95.0,95.0,45.0,50.0,0.0,50.0,110.0,120.0,-125.0,120.0,265.0,5,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,58.914248382219206
Wallea Eaglehawk,63,58.86,Open,80.0,85.0,87.5,87.5,50.0,55.0,57.5,57.5,90.0,100.0,105.0,105.0,250.0,6,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,57.278797016291485
Alicia Bloom,72,71.8,Open,102.5,110.0,120.0,120.0,60.0,65.0,70.0,70.0,107.5,120.0,135.0,135.0,325.0,1,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,65.90571169787906
Linda Crook,72,70.24,Open,102.5,112.5,-120.0,112.5,62.5,70.0,75.0,75.0,120.0,130.0,-137.5,130.0,317.5,2,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,65.13870262270564
Kylie Aalbers,72,71.94,Open,80.0,85.0,-92.5,85.0,60.0,-65.0,65.0,65.0,100.0,112.5,-117.5,112.5,262.5,3,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,53.17772043759283
Trinity Bourn,72,71.76,Open,25.0,30.0,35.0,35.0,25.0,27.5,-30.0,27.5,40.0,45.0,50.0,50.0,112.5,4,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,22.820131996449174
Hulda Mandelblom,84,83.96,Open,-102.5,102.5,117.5,117.5,62.5,67.5,70.0,70.0,120.0,137.5,145.0,145.0,332.5,1,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,62.8038710924265
Michelle Popham,84,81.2,Open,-95.0,-95.0,95.0,95.0,45.0,-50.0,50.0,50.0,135.0,145.0,150.0,150.0,295.0,2,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,56.478178219891305
Liz Peterson,84+,93.76,Open,115.0,122.5,130.0,130.0,72.5,77.5,80.0,80.0,145.0,157.5,165.0,165.0,375.0,1,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,68.14259741812907
Melinda Stuart,84+,101.94,Open,122.5,127.5,132.5,132.5,72.5,77.5,81.0,81.0,142.5,145.0,152.5,152.5,366.0,2,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,64.94433528048286
Jessica Robson,84+,90.8,Open,57.5,65.0,72.5,72.5,35.0,42.5,-47.5,42.5,85.0,97.5,105.0,105.0,220.0,3,SBD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,40.39287337933289
Lemuel Lobhoy,59,56.74,Open,115.0,120.0,-130.0,120.0,90.0,-95.0,-98.5,90.0,150.0,160.0,-171.0,160.0,370.0,1,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,62.52064485889716
Andrew Little,74,73.66,Open,130.0,142.5,0.0,142.5,105.0,110.0,-115.0,110.0,180.0,195.0,-205.0,195.0,447.5,1,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,65.85465347174227
Alex Coolican,74,67.34,Open,100.0,110.0,0.0,110.0,70.0,80.0,90.0,90.0,130.0,140.0,150.0,150.0,350.0,2,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,53.98329641333227
Michael Brown #23,83,82.94,Open,190.0,202.5,210.0,210.0,137.5,142.5,145.0,145.0,220.0,232.5,240.0,240.0,595.0,1,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,82.39390916726953
Marshall Ross,83,81.28,Open,190.0,202.5,-207.5,202.5,120.0,130.0,135.0,135.0,225.0,240.0,245.0,245.0,582.5,2,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,81.49326325371177
Donald Cameves,83,81.02,Open,145.0,155.0,162.5,162.5,117.5,-125.0,125.0,125.0,175.0,187.5,195.0,195.0,482.5,3,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,67.61298043722276
Andrew de Leprevanche,83,81.56,Open,150.0,160.0,172.5,172.5,105.0,107.5,0.0,107.5,175.0,-192.5,-192.5,175.0,455.0,4,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,63.54464817943709
Nicholas Read,93,92.94,Open,197.5,210.0,215.0,215.0,147.5,157.5,167.5,167.5,215.0,230.0,240.0,240.0,622.5,2,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,81.46180452508435
Danyon Noack,93,92.1,Open,180.0,195.0,205.0,205.0,110.0,117.5,-122.5,117.5,190.0,210.0,225.0,225.0,547.5,3,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,71.96570652520991
Felix Paruzek,93,91.0,Open,-165.0,175.0,185.0,185.0,107.5,117.5,-122.5,117.5,185.0,195.0,205.0,205.0,507.5,4,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,67.10216515302125
Romano Gaspardis,93,91.28,Open,160.0,170.0,177.5,177.5,90.0,95.0,97.5,97.5,195.0,-207.5,207.5,207.5,482.5,5,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,63.70045306521982
Paul Naveau,93,91.1,Open,125.0,130.0,135.0,135.0,75.0,77.5,-80.0,77.5,180.0,185.0,190.0,190.0,402.5,6,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,53.19025033829283
Grant Mealey,93,92.04,Open,252.5,262.5,280.0,280.0,100.0,165.0,0.0,165.0,225.0,240.0,0.0,240.0,685.0,1,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,90.06801061162838
Chris McGeary,105,102.5,Open,170.0,180.0,190.0,190.0,110.0,117.5,120.0,120.0,235.0,245.0,0.0,245.0,555.0,1,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,69.29941660665571
Miles Orec,105,102.52,Open,177.5,182.5,-187.5,182.5,117.5,120.0,-122.5,120.0,210.0,215.0,220.0,220.0,522.5,2,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,65.2353587486239
Cameron Cable,120+,143.18,Open,105.0,112.5,120.0,120.0,82.5,90.0,-95.0,90.0,170.0,185.0,187.5,187.5,397.5,1,SBD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,42.9494510439942
Cassie Bonoro,84,77.3,Special Olympics,0.0,0.0,0.0,0.0,32.5,37.5,40.0,40.0,0.0,0.0,0.0,0.0,40.0,1,B,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,30.552730238303624
Madison Wall,63,59.64,Special Olympics,0.0,0.0,0.0,0.0,32.5,37.5,40.0,40.0,55.0,62.5,67.5,67.5,107.5,1,BD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Emily Proberts,84+,90.02,Special Olympics,0.0,0.0,0.0,0.0,52.5,57.5,-62.5,57.5,90.0,102.5,107.5,107.5,165.0,1,BD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Tahlia Pitt,84+,87.84,Special Olympics,0.0,0.0,0.0,0.0,25.0,27.5,30.0,30.0,35.0,37.5,42.5,42.5,72.5,2,BD,F,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Cooper Phease,59,58.76,Special Olympics,0.0,0.0,0.0,0.0,25.0,27.5,30.0,30.0,40.0,45.0,50.0,50.0,80.0,1,BD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Brian Wakefield,74,66.18,Special Olympics,0.0,0.0,0.0,0.0,57.5,60.0,65.0,65.0,110.0,125.0,132.5,132.5,197.5,1,BD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Kieran Fraser #1,74,70.8,Special Olympics,0.0,0.0,0.0,0.0,40.0,50.0,-60.0,50.0,60.0,70.0,80.0,80.0,130.0,2,BD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Alexander McGrow,74,72.96,Special Olympics,0.0,0.0,0.0,0.0,45.0,50.0,-55.0,50.0,55.0,62.5,70.0,70.0,120.0,3,BD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Brett McClemont,74,73.46,Special Olympics,0.0,0.0,0.0,0.0,50.0,55.0,57.5,57.5,45.0,50.0,55.0,55.0,112.5,4,BD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Jordan Cheung,105,104.52,Special Olympics,0.0,0.0,0.0,0.0,65.0,70.0,75.0,75.0,130.0,142.5,150.0,150.0,225.0,1,BD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Jay Horner,105,99.24,Special Olympics,0.0,0.0,0.0,0.0,50.0,55.0,60.0,60.0,-35.0,35.0,40.0,40.0,100.0,2,BD,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Alexander Procopes,59,55.76,Special Olympics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,37.5,37.5,37.5,1,D,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Jordan Blank,83,77.54,Special Olympics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,55.0,60.0,60.0,60.0,1,D,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
James Nash,93,87.9,Special Olympics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,55.0,55.0,55.0,1,D,M,Raw,2002,APU,2020-02-15,Australia,QLD,Nambour,Sunshine Coast Open,0.0,0,0.0,0,0,0,0.0
Larissa Jones,57,55.4,Juniors,80.0,87.5,92.5,92.5,35.0,37.5,40.0,40.0,110.0,120.0,125.0,125.0,257.5,1,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,61.7322677653438
Louise Muir,57,56.5,Juniors,70.0,75.0,77.5,77.5,30.0,37.5,40.0,40.0,80.0,87.5,-92.5,87.5,205.0,2,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,48.40680350200685
Isabella Devetak,84,80.2,Juniors,140.0,147.5,152.5,152.5,77.5,80.0,-82.5,80.0,150.0,160.0,-175.0,160.0,392.5,1,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,75.53858214880513
Cecillia Ayoubi,84+,91.9,Juniors,112.5,120.0,125.0,125.0,47.5,52.5,-55.0,52.5,125.0,135.0,140.0,140.0,317.5,1,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,58.063400735306864
Jenny Tran,52,51.8,Open,115.0,-122.5,-122.5,115.0,65.0,70.0,-72.5,70.0,115.0,125.0,-130.0,125.0,310.0,1,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,78.53726495838146
Natalie Bartolo,52,51.4,Open,102.5,107.5,110.0,110.0,55.0,60.0,-62.5,60.0,110.0,115.0,120.0,120.0,290.0,2,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,73.96595654308693
Rachel Jones #1,57,56.8,Open,145.0,150.0,155.0,155.0,70.0,75.0,77.5,77.5,170.0,175.0,177.5,177.5,410.0,1,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,96.42638862613657
Nicole Townsend,63,58.98,Open,-82.5,-82.5,82.5,82.5,45.0,-47.5,-47.5,45.0,122.5,132.5,-142.5,132.5,260.0,1,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,59.4834386562783
Lucy Napoli,72,66.3,Open,100.0,107.5,115.0,115.0,60.0,65.0,70.0,70.0,125.0,135.0,140.0,140.0,325.0,4,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,68.89408626344982
Courtney Miller,72,71.9,Open,135.0,142.5,-147.5,142.5,65.0,70.0,-72.5,70.0,155.0,165.0,170.0,170.0,382.5,2,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,77.5098901918488
Roukayya Trad,72,72.0,Open,-140.0,-140.0,140.0,140.0,60.0,-65.0,-65.0,60.0,160.0,167.5,175.0,175.0,375.0,3,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,75.93537119483211
Elizabeth Napoli,72,70.7,Open,145.0,150.0,155.0,155.0,85.0,90.0,95.0,95.0,-170.0,-170.0,170.0,170.0,420.0,1,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,85.86627606236057
Cammilla White,84,83.5,Open,110.0,120.0,-130.0,120.0,75.0,-80.0,-85.0,75.0,110.0,115.0,0.0,115.0,310.0,1,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,58.680595496550126
Tahana Lynch,84,82.5,Open,95.0,100.0,105.0,105.0,47.5,-52.5,52.5,52.5,112.5,120.0,125.0,125.0,282.5,2,SBD,F,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,53.73332964560956
Danny Le #1,66,65.65,Juniors,155.0,165.0,175.0,175.0,112.5,117.5,125.0,125.0,190.0,197.5,205.0,205.0,505.0,1,SBD,M,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,78.94332979174695
Patrick Congiusta,74,72.65,Juniors,155.0,160.0,165.0,165.0,90.0,97.5,-105.0,97.5,160.0,165.0,170.0,170.0,432.5,1,SBD,M,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,64.10586803479515
CJ Muir-Helou,83,81.25,Juniors,160.0,165.0,172.5,172.5,140.0,147.5,152.5,152.5,200.0,215.0,235.0,235.0,560.0,1,SBD,M,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,78.36014591573664
Thomas Hay,93,84.03,Juniors,190.0,200.0,207.5,207.5,115.0,122.5,-130.0,122.5,205.0,212.5,222.5,222.5,552.5,3,SBD,M,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,76.00653002065549
Joshua Dawson,93,89.5,Juniors,140.0,150.0,155.0,155.0,80.0,85.0,-90.0,85.0,167.5,175.0,177.5,177.5,417.5,4,SBD,M,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,55.65619713233381
Kenny Bui,93,92.65,Juniors,190.0,200.0,-212.5,200.0,120.0,125.0,-127.5,125.0,215.0,227.5,235.0,235.0,560.0,1,SBD,M,Raw,2003,APU,2020-02-22,Australia,NSW,Broadmeadow,Bristow Open,0.0,0,0.0,0,0,0,73.3947935768621
